URL,Time,Video_Name,duration,key_frame_num
https://www.youtube.com/watch?v=jNUbroQ2XZ4,01:09,jNUbroQ2XZ4,2476.26,69
https://www.youtube.com/watch?v=9UYnv0c744k,02:10,9UYnv0c744k,2415.86,130
https://www.youtube.com/watch?v=C9UUKTZUh1U,00:54,C9UUKTZUh1U,691.98,54
https://www.youtube.com/watch?v=J66WzcITH9g,01:20,J66WzcITH9g,2465.98,80
https://www.youtube.com/watch?v=l2b4cdAnmIo,00:58,l2b4cdAnmIo,693.04,58
https://www.youtube.com/watch?v=eF9sqj6CfG4,00:54,eF9sqj6CfG4,1880.34,54
https://www.youtube.com/watch?v=4ifShcUcfbU,02:18,4ifShcUcfbU,5245.54,138
https://www.youtube.com/watch?v=UNliPGgv_fA,01:06,UNliPGgv_fA,2479.94,66
https://www.youtube.com/watch?v=9zHLU4Vgcu0,00:53,9zHLU4Vgcu0,698.04,53
https://www.youtube.com/watch?v=IpvKwDunPUo,01:32,IpvKwDunPUo,1614.02,92
https://www.youtube.com/watch?v=DN3un29o9Hs,01:20,DN3un29o9Hs,1481.02,80
https://www.youtube.com/watch?v=-tZiRjLbJlw,02:13,#NAME?,2412.98,133
https://www.youtube.com/watch?v=6VOqNVt_cmM,02:49,6VOqNVt_cmM,1765.22,169
https://www.youtube.com/watch?v=UIyjRwZf1LE,02:00,UIyjRwZf1LE,1441.02,120
https://www.youtube.com/watch?v=-h8sMEXj_1g,02:00,#NAME?,2425.94,120
https://www.youtube.com/watch?v=p7yAk5iYm_k,01:40,p7yAk5iYm_k,1530.22,100
https://www.youtube.com/watch?v=rEvBbGynDCs,00:53,rEvBbGynDCs,1508.02,53
https://www.youtube.com/watch?v=md5dgkDnZ9k,02:02,md5dgkDnZ9k,2423.94,122
https://www.youtube.com/watch?v=sp0hEkN-_24,00:50,sp0hEkN-_24,1184.34,50
https://www.youtube.com/watch?v=OBXz-cafkRM,00:42,OBXz-cafkRM,703.98,42
https://www.youtube.com/watch?v=Dm1EdeoIZ94,01:40,Dm1EdeoIZ94,3018.14,100
https://www.youtube.com/watch?v=eLdnVtQ42yY,01:35,eLdnVtQ42yY,2450.98,95
https://www.youtube.com/watch?v=eAIKvD_gLJo,01:01,eAIKvD_gLJo,2484.98,61
https://www.youtube.com/watch?v=PEf3jLqoI3w,01:16,PEf3jLqoI3w,1635,76
https://www.youtube.com/watch?v=-iu5BC3cBe0,00:36,#NAME?,710.78,36
https://www.youtube.com/watch?v=RgZfrYcaG4k,01:30,RgZfrYcaG4k,2103.98,90
https://www.youtube.com/watch?v=jnoqOFMRMN0,01:48,jnoqOFMRMN0,1597.98,108
https://www.youtube.com/watch?v=FC0bl2PObW4,00:49,FC0bl2PObW4,696.98,49
https://www.youtube.com/watch?v=gIYaSEwoblY,01:54,gIYaSEwoblY,2431.98,114
https://www.youtube.com/watch?v=8DSXkbPUF0g,01:52,8DSXkbPUF0g,1594.02,112
https://www.youtube.com/watch?v=mPXdhghxe9s,01:42,mPXdhghxe9s,2443.98,102
https://www.youtube.com/watch?v=DtAaXfZDCSI,00:50,DtAaXfZDCSI,695.98,50
https://www.youtube.com/watch?v=IVHqDYh7JJo,00:43,IVHqDYh7JJo,843.9,43
https://www.youtube.com/watch?v=yoZiTCz_wYA,01:56,yoZiTCz_wYA,2429.98,116
https://www.youtube.com/watch?v=TuLosPeHPSo,01:33,TuLosPeHPSo,2452.94,93
https://www.youtube.com/watch?v=P7UQfORDW2Y,01:00,P7UQfORDW2Y,1645.94,60
https://www.youtube.com/watch?v=ybykVSYQlYY,01:11,ybykVSYQlYY,2474.94,71
https://www.youtube.com/watch?v=UuhiokbztAk,01:12,UuhiokbztAk,2423.7,72
https://www.youtube.com/watch?v=tLcYnH6O_Zo,00:45,tLcYnH6O_Zo,700.46,45
https://www.youtube.com/watch?v=xk3JvStIYaM,01:30,xk3JvStIYaM,3025.94,90
https://www.youtube.com/watch?v=Hz6xkR4mNlo,01:32,Hz6xkR4mNlo,2453.94,92
https://www.youtube.com/watch?v=lphMcjwqTBg,00:32,lphMcjwqTBg,713.98,32
https://www.youtube.com/watch?v=MKeIx4wVjIg,01:08,MKeIx4wVjIg,1637.98,68
https://www.youtube.com/watch?v=GystZIxWQ3o,01:30,GystZIxWQ3o,2455.94,90
https://www.youtube.com/watch?v=8GH0TcmTQ6Q,01:01,8GH0TcmTQ6Q,1644.94,61
https://www.youtube.com/watch?v=c_mJMFg4mOE,00:51,c_mJMFg4mOE,694.98,51
https://www.youtube.com/watch?v=PkBQi62J_k4,01:20,PkBQi62J_k4,1475.94,80
https://www.youtube.com/watch?v=aK3lhinHd_8,01:55,aK3lhinHd_8,2430.9,115
https://www.youtube.com/watch?v=vyit-1zKsZ4,01:14,vyit-1zKsZ4,1631.94,74
https://www.youtube.com/watch?v=uXBOrxvFJqc,02:04,uXBOrxvFJqc,2421.94,124
https://www.youtube.com/watch?v=NWBYCdurOYY,01:08,NWBYCdurOYY,1637.94,68
https://www.youtube.com/watch?v=orX0DCjL0yI,00:44,orX0DCjL0yI,701.02,44
https://www.youtube.com/watch?v=UGAo334jrC8,01:04,UGAo334jrC8,1124.66,64
https://www.youtube.com/watch?v=Mk10LIbEcI0,00:41,Mk10LIbEcI0,704.94,41
